id,type,Municipality,Star Rating,Facility Name,addrStreet,addrHousenumber,Postal Code,Phone,Email Address,Website,Service Type,Altitude,Number of Beds,Price,Services,coordinates
hotel535,hotel,LEVICO TERME,3-stars-superior,PARK HOTEL DU LAC,LOCALITA' AL LAGO,3,38056,0461-706590,info@dulachotel.com,www.dulachotel.com,full-board,506,114,230.0,Outdoor swimming pool,"[46.0091259, 11.3017774]"
hotel536,hotel,LEVICO TERME,4-stars,BELLAVISTA RELAX HOTEL,VIALE VITTORIO EMANUELE III,7,38056,0461-706136,info@bellavistarelax.it,www.bellavistarelax.it,full-board,506,152,,Outdoor swimming pool,"[46.0091259, 11.3017774]"
hotel537,hotel,LEVICO TERME,4-stars,GRAND HOTEL IMPERIAL,VIA SILVA DOMINI,1,38056,0461-700512,info@hotel-imperial-levico.com,www.hotel-imperial-levico.com,full-board,506,193,,Outdoor swimming pool,"[46.0091259, 11.3017774]"
hotel538,hotel,LONA-LASES,1-star,DOLOMITI,VIA PROVINCIALE,28,38040,0461-689204,info@albergodolomiti.net,www.albergodolomiti.net,full-board,694,24,32.0,Parking (insured for at least 50% of the housing units),"[46.1498177, 11.2191675]"
hotel539,hotel,LUSERNA,2-stars,LUSERNARHOF,VIA TEZZE,43/45,38040,0464-788010,info@lusernarhof.it,www.lusernarhof.it,full-board,1335,27,,Terrace or solarium garden,"[45.9216649, 11.3242901]"
hotel540,hotel,MALE',2-stars,GREEN BASE,VIALE 4 NOVEMBRE,18,38027,0463-901277,pensionepangrazzi@libero.it,www.valdisole.it/pensionepangrazzi,full-board,738,25,52.0,Parking (insured for at least 50% of the housing units),"[46.3516068, 10.9128757]"
hotel541,hotel,MALE',2-stars,HOTEL PULLER,PIAZZA GARIBALDI,30,38027,0463-901419,casirek@tin.it,,full-board,738,67,50.0,Elevator to all floors,"[46.3516068, 10.9128757]"
hotel542,hotel,MALE',3-stars,HOTEL ALLE ALPI,PIAZZA GIUSEPPE GARIBALDI,12,38027,0463-901145,info@hotelallealpi.com,www.hotelallealpi.com,full-board,738,65,,Elevator to all floors,"[46.3516068, 10.9128757]"
hotel543,hotel,MALE',3-stars,HOTEL RAUZI,VIA MOLINI,27,38027,0463-901228,hrauzi@tin.it,www.hotelrauzi.it,full-board,738,80,60.0,Terrace or garden solarium,"[46.3516068, 10.9128757]"
hotel544,hotel,MALE',3-stars-superior,HOTEL BELLA DI BOSCO,VIA IV NOVEMBRE,36,38027,0463-901990,info@hotelbelladibosco.com,www.hotelbelladibosco.com,full-board,738,50,70.0,Elevator to all floors,"[46.3516068, 10.9128757]"
hotel545,hotel,MALE',3-stars-superior,HOTEL HENRIETTE,VIA TRENTO,36,38027,0463-902110,info@hotelhenriette.it,www.hotelhenriette.it,full-board,738,82,,Elevator to all floors,"[46.3516068, 10.9128757]"
hotel546,hotel,MALE',3-stars-superior,HOTEL MICHELA,VIA DEGLI ALPINI,12,38027,0463-901366,info@hotelmichela.com,www.hotelmichela.com,full-board,738,45,82.0,Elevator to all floors,"[46.3516068, 10.9128757]"
hotel547,hotel,MALE',3-stars-superior,HOTEL SOLE,VIA MARCONI,3,38027,0463-902936,hotelsolemale@tin.it,www.trentinohotelsole.it,full-board,738,95,150.0,Elevator to all floors,"[46.3516068, 10.9128757]"
hotel548,hotel,MALE',3-stars-superior,LIBERTY HOTEL MALE',PIAZZA GARIBALDI,33,38027,0463-901105,info@libertyhotelmale.it,www.libertyhotelmale.it,full-board,738,130,85.0,Elevator to all floors,"[46.3516068, 10.9128757]"
hotel549,hotel,MALOSCO,2-stars,"CENTRO STUDI ""E. ZANCAN""",VIALE ALPINO,8,38013,0463-831342,theapaganin@fondazionezancan.it,www.fondazionezancan.it,full-board,1041,18,45.0,Elevator to all floors,"[46.4368189, 11.1433969]"
hotel550,hotel,MALOSCO,2-stars,HOTEL GIUSY,VIALE BELVEDERE,9,38013,0463-830062,info@garnigiusy.it,www.garnigiusy.it,full-board,1041,17,48.0,Terrace or garden solarium,"[46.4368189, 11.1433969]"
hotel551,hotel,MALOSCO,2-stars,ROSALPINA,VIALE BELVEDERE,34,38013,0463-831186,info@hotel-rosalpina.it,www.hotel-rosalpina.it,full-board,1041,25,55.0,Terrace or solarium garden,"[46.4368189, 11.1433969]"
hotel552,hotel,MALOSCO,3-stars,BEL SOGGIORNO,VIA MIRAVALLE,7,38013,0463-831205,info@h-belsoggiorno.com,www.h-belsoggiorno.com,full-board,1041,69,51.0,Terrace or garden solarium,"[46.4368189, 11.1433969]"
hotel553,hotel,MALOSCO,3-stars,BUCANEVE,VIALE BELVEDERE,20,38013,0463-831440,bucaneve@albergo-bucaneve.com,www.albergo-bucaneve.it,full-board,1041,56,45.0,Elevator to all floors,"[46.4368189, 11.1433969]"
hotel554,hotel,MALOSCO,3-stars,LA MONTANINA,VIA MIRAVALLE,16,38013,0463-831168,hotel@lamontanina.it,www.lamontanina.it,full-board,1041,43,,Elevator to all floors,"[46.4368189, 11.1433969]"
hotel555,hotel,MALOSCO,3-stars,PANORAMA WELLNESS & RESORT,VIALE PANORAMA,6,38013,0463-831201,info@hotelpanorama.to,www.hotelpanorama.to,full-board,1041,152,70.0,Elevator to all floors,"[46.4368189, 11.1433969]"
hotel556,hotel,MAZZIN,1-star,CESA WALTER,STREDA DE PIE',81,38031,0462-750365,cesawalter@virgilio.it,www.alberghieturismo.it/mazzin/cesawalter,bed-and-breakfast,1395,19,40.0,TV in all bedrooms,"[46.4688053, 11.7003753]"
hotel557,hotel,MAZZIN,1-star,VAL UDAI,PIAZ SENTA MARIA MADALENA,1,38031,0462-767165,info@hotelvaludai.com,www.hotelvaludai.com,full-board,1372,14,50.0,Terrace or garden solarium,"[46.4688053, 11.7003753]"
hotel558,hotel,MAZZIN,2-stars,CONTRIN,STREDA DEI PIE',154,38031,0462-750506,albergocontrin@virgilio.it,www.albergo-contrin.com,full-board,1395,34,57.0,Terrace or garden solarium,"[46.4688053, 11.7003753]"
hotel559,hotel,MAZZIN,2-stars,HOTEL VAJOLET,STREDA DE CAPITEL DEL MORO,565,38031,0462-757024,info@hotelvajoletfassa.it,www.hotelvajoletfassa.it,full-board,1372,35,60.0,Elevator to all floors,"[46.4688053, 11.7003753]"
hotel560,hotel,MAZZIN,2-stars,TYROLIA,STREDA DE PIE',57,38031,0462-750343,garni.tyrolia@tiscali.it,www.garnityrolia.com,bed-and-breakfast,1395,34,50.0,Terrace or garden solarium,"[46.4688053, 11.7003753]"
hotel561,hotel,MAZZIN,3-stars,ALPENROSE,STREDA DE SCOFA,48,38031,0462-767342,info@hotelalpenrosefassa.com,www.hotelalpenrosefassa.com,full-board,1372,52,70.0,Elevator to all floors,"[46.4688053, 11.7003753]"
hotel562,hotel,MAZZIN,3-stars,CIAMOL,STREDA MADONA DEL CHERMIN,651,38031,0462-767117,info@hotelciamol.com,www.hotelciamol.com,full-board,1395,34,,Elevator to all floors,"[46.4688053, 11.7003753]"
hotel563,hotel,MAZZIN,3-stars,GARNI' PRA FIORI',STREDA MADONA DEL CHERMIN,597,38031,0462-767507,info@prafiori.com,www.prafiori.com,bed-and-breakfast,1395,22,140.0,Elevator to all floors,"[46.4688053, 11.7003753]"
hotel564,hotel,MAZZIN,3-stars,HOTEL REGINA E FASSA,STREDA DE ROTIC,197,38031,0462-767121,info@clubhotelregina.it,www.clubhotelregina.it,full-board,1371,372,180.0,Elevator to all floors,"[46.4688053, 11.7003753]"
hotel565,hotel,MAZZIN,3-stars,MYOSOTIS,STREDA DE ROTIC,954,38031,0462-767241,residencemyosotis@tin.it,www.valdifassatravel.it/residence_myosotis,room-only,1371,237,50.0,Elevator to all floors,"[46.4688053, 11.7003753]"
hotel566,hotel,MAZZIN,4-stars,GOLDEN PARK RESORT,VIA MESC DE NOVACELA,341,38031,0462-750542,info@goldenparkresort.com,www.goldenparkresort.com,bed-and-breakfast,1395,89,246.0,Elevator to all floors,"[46.4688053, 11.7003753]"
hotel567,hotel,MAZZIN,no-stars,VILLA CECILIA,STREDA DE PIAN DI MORTIE,77,38031,333-8668727,garni.cecilia@tiscali.it,www.garnivillacecilia.it,bed-and-breakfast,1395,19,60.0,Terrace or garden solarium,"[46.4688053, 11.7003753]"
hotel568,hotel,MEZZANA,2-stars,LA BETULLA,VIA QUIRINO BEZZI,34,38020,0463-757275,info@hotellabetulla.com,www.hotellabetulla.com,full-board,940,25,,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel569,hotel,MEZZANA,3-stars,ALPI R.T.A.,VIA DEL RIAL,7,38020,0463-757092,info@gaiaresidencehotel.it,www.gaiaresidencehotel.it,bed-and-breakfast,940,21,170.0,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel570,hotel,MEZZANA,3-stars,DALLA SERRA,LOCALITA' MARILLEVA 900,,38020,0463-757118,info@hoteldallaserra.it,www.hoteldallaserra.it,full-board,900,64,160.0,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel571,hotel,MEZZANA,3-stars,GAIA RESIDENCE HOTEL,VIA DEL RIAL,5,38020,0463-757092,info@gaiaresidencehotel.it,www.gaiaresidencehotel.it,bed-and-breakfast,940,69,120.0,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel572,hotel,MEZZANA,3-stars,HOTEL SOLE ALTO,"""LOCALITA' MARILLEVA 1400, N. 1""",,38020,0463-797056,ricevimento@solealtohotel.com,,full-board,1400,88,215.0,Terrace or garden solarium,"[46.3173162, 10.8010074]"
hotel573,hotel,MEZZANA,3-stars,VILLAGGIO TURISTICO VALTUR MARILLEVA,LOC. MARILLEVA 1400,79,38020,0463-796170,caporicevimento.marilleva@valtur.it,www.valtur.it,full-board,1400,623,0.0,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel574,hotel,MEZZANA,3-stars-superior,ECCHER,VIA IV NOVEMBRE,84,38020,0463-757146,info@hoteleccher.it,www.hoteleccher.it,full-board,940,47,185.0,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel575,hotel,MEZZANA,3-stars-superior,HOTEL GARDEN,CIVICO N. 20,,38020,0463-757290,info@hotelgardenmarilleva.it,www.hotelgardenmarilleva.it,full-board,900,68,135.0,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel576,hotel,MEZZANA,3-stars-superior,HOTEL SPORTING RAVELLI,LOCALITA' MARILLEVA 900,,38020,0463-757159,info@sportinghotelravelli.it,www.sportinghotelravelli.it,full-board,900,105,,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel577,hotel,MEZZANA,3-stars-superior,VAL DI SOLE,VIA IV NOVEMBRE,135,38020,0463-757240,info@hotelvaldisole.it,www.hotelvaldisole.it,full-board,940,126,120.0,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel578,hotel,MEZZANA,4-stars,HOTEL SOLARIA,LOCALITA'  MARILLEVA 1400,107,38020,0835-953917,prenotazioni@hotelclubsolaria.it,www.hotelclubsolaria.it,full-board,1400,282,,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel579,hotel,MEZZANA,4-stars,MARILLEVA 1400,LOC. MARILLEVA 1400,33,38020,0463-796136,info.marilleva@perinivacanze.it,www.alberghimarilleva.it,full-board,1400,217,,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel580,hotel,MEZZANA,4-stars,MONTE GINER,VIA 4 NOVEMBRE,72,38020,0463-757105,info@hotelmonteginer.com,www.hotelmonteginer.com,full-board,940,98,,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel581,hotel,MEZZANA,4-stars,PALACE HOTEL RAVELLI,VIA IV NOVEMBRE,20,38020,0463-757122,info@palacehotelravelli.it,www.palacehotelravelli.it,full-board,940,111,,Outdoor swimming pool,"[46.3173162, 10.8010074]"
hotel582,hotel,MEZZANA,4-stars,SALVADORI,VIA IV NOVEMBRE,10,38020,0463-757109,info@hotelsalvadori.it,www.hotelsalvadori.it,full-board,940,80,,Elevator to all floors,"[46.3173162, 10.8010074]"
hotel583,hotel,MEZZANO,2-stars,LA LONTRA,VIA DON BARTOLOMEO COSNER,4,38050,0439-67274,info@albergolalontra.it,www.albergolalontra.it,full-board,640,24,,Elevator to all floors,"[46.154712, 11.807993]"
hotel584,hotel,MEZZANO,2-stars,SORIVE,VIA ROMA,161,38050,0439-62546,info@albergosorive.com,,full-board,640,46,80.0,Elevator to all floors,"[46.154712, 11.807993]"
hotel585,hotel,MEZZANO,3-stars,SALGETTI,VIA ROMA,149,38050,0439-67172,salgetti@libero.it,www.hotelsalgetti.it,full-board,640,64,81.0,Elevator to all floors,"[46.154712, 11.807993]"
hotel586,hotel,MEZZANO,4-stars-superior,HOTEL GARNI' PARADISI,VIA DEL PIAN,,38050,0439-725389,info@hgparadisi.it,www.hgparadisi.it,bed-and-breakfast,640,27,320.0,Elevator to all floors,"[46.154712, 11.807993]"
hotel587,hotel,MEZZOCORONA,1-star,TRE CIME,LOCALITA'MONTE,,38016,0461-603777,,www.trecimemezzocorona.it,full-board,891,25,45.0,Terrace or garden solarium,"[46.2154357, 11.1207858]"
hotel588,hotel,MEZZOCORONA,2-stars,AI SPIAZZI,LOCALITA'MONTE,29,38016,0461-605640,albergoaispiazzi@hotmail.com,www.albergoaispiazzi.it,full-board,891,45,35.0,Terrace or garden solarium,"[46.2154357, 11.1207858]"
hotel589,hotel,MEZZOCORONA,3-stars,ALBERGO CAFFE' CENTRALE,PIAZZA S.GOTTARDO,2,38016,0461-602941,info@albergocaffecentrale.it,www.albergocaffecentrale.it,full-board,219,47,,Elevator to all floors,"[46.2154357, 11.1207858]"
hotel590,hotel,MEZZOCORONA,3-stars,DRAGO,PIAZZA S.GOTTARDO,46,38016,0461-603824,info@hoteldrago.it,www.hoteldrago.it,full-board,219,56,65.0,Elevator to all floors,"[46.2154357, 11.1207858]"
hotel591,hotel,MEZZOLOMBARDO,1-star,AL BORGHETTO,VIA E.DE VARDA,10,38017,0461-601204,ristoborghetto@gmail.com,www.visittrentino.it/it/a/trento-monte-bondone-valle-dei-laghi-valle-dell-adige/albergo-mezzolombardo-borghetto,full-board,227,25,38.0,Elevator to all floors,"[46.2120936, 11.0935086]"
hotel592,hotel,MEZZOLOMBARDO,2-stars,AL SOLE,VIA ROTALIANA,5,38017,0461-601103,info@albergoalsolemezzolombardo.com,www.albergoalsolemezzolombardo.com,full-board,227,25,55.0,Elevator to all floors,"[46.2120936, 11.0935086]"
hotel593,hotel,MOENA,1-star,AURORA,STRADA DE SALEJADA,24,38035,0462-573116,aurora.moena@tin.it,aurora.moena@tin.it,full-board,1184,50,45.0,Parking (insured for at least 50% of the housing units),"[46.3769434, 11.6592663]"
hotel594,hotel,MOENA,1-star,CORONA,STRADA RICCARDO LOWY,3,38035,0462-573148,prenotazioni@hotel-deville.it,,full-board,1184,26,36.0,,"[46.3769434, 11.6592663]"
hotel595,hotel,MOENA,1-star,MIRAVALLE,STRADA DE SOMEDA,35,38035,0462-573192,info@garnimiravalle.it,www.garnimiravalle.it,bed-and-breakfast,1260,20,48.0,Terrace or garden solarium,"[46.3769434, 11.6592663]"
hotel596,hotel,MOENA,2-stars,ANCORA,STRADA RICCARDO LOWY,76,38035,0462-573223,info@hotel-ancora-moena.it,www.hotel-ancora-moena.it,full-board,1184,59,60.0,Terrace or garden solarium,"[46.3769434, 11.6592663]"
hotel597,hotel,MOENA,2-stars,HOTEL LA CAMPAGNOLA,STRADA DE SEN PELEGRIN,36,38035,0462-573232,info@hotellacampagnola.com,www.hotellacampagnola.com,full-board,1184,62,68.1,Parking (insured for at least 50% of the housing units),"[46.3769434, 11.6592663]"
hotel598,hotel,MOENA,2-stars,LA MERIDIANA,STRADA DE LONGIARIF,37,38035,0462-574595,info@albergolameridiana.com,www.albergolameridiana.com,full-board,1184,24,60.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel599,hotel,MOENA,2-stars,SNOW THRILL,PASSO DI SAN PELLEGRINO,25,38035,335-7490363,info@snowthrill.it,www.snowthrill.it,bed-and-breakfast,1918,14,144.0,Parking (insured for at least 50% of the housing units),"[46.3769434, 11.6592663]"
hotel600,hotel,MOENA,2-stars,TRENTINO,STRADA RICCARDO LOEWY,96,38035,0462-573777,info@albergotrentino.it,www.albergotrentino.it,full-board,1184,38,64.0,Terrace or garden solarium,"[46.3769434, 11.6592663]"
hotel601,hotel,MOENA,3-stars,AI ZIRMES,STRADA DE PECE',10,38035,0462-573160,info@hotelzirmesmoena.it,www.hotelzirmesmoena.it,full-board,1184,51,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel602,hotel,MOENA,3-stars,ALBERGO PIEDIBOSCO,STRADA DE SORT,2,38035,0462-573389,info@piedibosco.it,www.piedibosco.it,full-board,1256,44,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel603,hotel,MOENA,3-stars,BUCANEVE,LOCALITA' FANCH,11,38035,0462-573323,info@hotelbucanevemoena.it,www.hotelbucanevemoena.it,full-board,1184,54,100.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel604,hotel,MOENA,3-stars,CATINACCIO ROSENGARTEN,STRADA DE SOMEDA,10,38035,0462-573235,info@hotelcr.com,www.hotelcr.com,full-board,1184,100,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel605,hotel,MOENA,3-stars,CIAMPIAN,STRADA SASLONCH,3,38035,0462-573186,info@hotelciampian.it,www.hotelciampian.it,full-board,1200,48,80.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel606,hotel,MOENA,3-stars,DEBRA PARK HOTEL,STRADA DE PECE',11,38035,0462-573133,info@hoteldebra.com,www.hoteldebra.com,full-board,1219,49,90.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel607,hotel,MOENA,3-stars,EL LARESH,STRADA DE EVEN,21,38035,0462-574346,info@laresh.com,www.laresh.com,full-board,1184,61,95.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel608,hotel,MOENA,3-stars,GARNI' VAJOLET,STRADA DE PECE',37,38035,0462-573138,info@hotelvajolet.net,www.hotelvajolet.net,bed-and-breakfast,1184,34,70.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel609,hotel,MOENA,3-stars,HOTEL COSTABELLA,SEN PELEGRIN,37,38035,0462-573326,info@costabella.it,www.costabella.it,full-board,1918,57,250.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel610,hotel,MOENA,3-stars,HOTEL DEVILLE,STRADA RICCARDO LOWY,3,38035,0462-573338,info@hoteldevillemoena.it,www.hoteldevillemoena.it,full-board,1184,52,75.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel611,hotel,MOENA,3-stars,HOTEL EUROPA,STRADA DE MOENE,55,38035,0462-573161,hotel.europa.moena@tin.it,www.hoteleuropamoena.it,full-board,1184,56,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel612,hotel,MOENA,3-stars,HOTEL LAURINO,STRADA RICCARDO LOWY,25,38035,0462-573238,info@hotellaurino.com,www.hotellaurino.com,full-board,1184,80,108.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel613,hotel,MOENA,3-stars,LA SERENELLA,STRADA  DE MOENE,47,38035,0462-573236,info@hotellaserenella.it,www.hotellaserenella.it,full-board,1184,79,,Terrace or garden solarium,"[46.3769434, 11.6592663]"
hotel614,hotel,MOENA,3-stars,L'IDEALE,STRADA DEL GARBER,9,38035,0462-573197,info@hotellideale.it,www.hotellideale.it,full-board,1184,30,79.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel615,hotel,MOENA,3-stars,MALGA PASSERELLA,I RONC,2,38035,0462-573487,info@malgapasserella.it,www.malgapasserella.it,full-board,1184,50,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel616,hotel,MOENA,3-stars,MONTI PALLIDI,STRADA DE SEN PELEGRIN,11,38035,0462-573221,hotelmontipallidi@tin.it,www.montipallidi.com,full-board,1184,35,82.0,Terrace or garden solarium,"[46.3769434, 11.6592663]"
hotel617,hotel,MOENA,3-stars,PARK HOTEL BELVEDERE,STRADA DE CERNADOI,22,38035,0462-573233,info@hotelbelvedere.biz,www.hotelbelvedere.biz,full-board,1184,63,132.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel618,hotel,MOENA,3-stars,POST HOTEL TYROL,PIAZ DE RAMON,9,38035,0462-573760,info@posthotelmoena.it,www.posthotelmoena.it,full-board,1184,25,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel619,hotel,MOENA,3-stars,RANCOLIN,STRADA DE MOENE,31,38035,0462-573115,info@hotelrancolin.it,www.hotelrancolin.it,full-board,1184,47,150.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel620,hotel,MOENA,3-stars,SAN MARCO,SEN PELEGRIN,15,38035,0462-573475,info@hotel-sanmarco.it,www.hotel-sanmarco.it,full-board,1918,124,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel621,hotel,MOENA,3-stars,STELLA,PIAZ DE RAMON,64,38035,0462-573215,mail@hotelstella.info,www.hotelstella.info,full-board,1184,32,180.0,Terrace or garden solarium,"[46.3769434, 11.6592663]"
hotel622,hotel,MOENA,3-stars,STELLA ALPINA,STRADA DE CIAMPIAN,21,38035,0462-573351,info@hotelstellaalpina.it,www.hotelstellaalpina.it,full-board,1184,67,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel623,hotel,MOENA,3-stars,VALLECHIARA,STRADA DE PECE',1,38035,0462-573198,info@hotelvallechiara.com,www.hotelvallechiara.com,full-board,1219,52,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel624,hotel,MOENA,3-stars,VALSORDA,STRADA DE LA COMUNITA' DE FIEM,47,38035,0462-573711,info@hotelvalsorda.it,www.hotelvalsorda.it,full-board,1165,59,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel625,hotel,MOENA,3-stars-superior,AL PARCO,STRADA DE PONT DE MUR,10,38035,0462-573162,info@hotelalparco.net,www.hotelalparco.net,full-board,1184,48,130.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel626,hotel,MOENA,3-stars-superior,ALPEN LIFE HOTEL SOMEDA,STRADA DE SOMEDA,12,38035,0462-573190,info@hotelsomeda.it,www.hotelsomeda.it,full-board,1260,45,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel627,hotel,MOENA,3-stars-superior,ARNIKA,SEN PELEGRIN,43,38035,0462-573337,info@arnika.it,www.arnika.it,full-board,1918,168,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel628,hotel,MOENA,3-stars-superior,CRISTALLO,SEN PELEGRIN,22,38035,0462-573342,info@hotel-cristallo.com,www.hotel-cristallo.com,full-board,1918,96,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel629,hotel,MOENA,3-stars-superior,FALORIA,PIAZ DE SOTEGRAVA,18,38035,0462-573149,info@hotelfaloria.it,www.hotelfaloria.it,full-board,1184,50,184.0,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel630,hotel,MOENA,3-stars-superior,HOTEL CAVALLETTO,STRADA DE FACHIN,1,38035,0462-573164,info@hotelcavalletto.it,www.hotelcavalletto.it,full-board,1184,72,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel631,hotel,MOENA,3-stars-superior,HOTEL FANES,STRADA DE PECE',5,38035,0462-573264,info@hotelfanes.com,www.hotelfanes.com,full-board,1219,76,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel632,hotel,MOENA,3-stars-superior,HOTEL LA SOLDANELLA,STRADA DE RANCOLIN,6,38035,0462-573201,info@soldanella.com,www.soldanella.com,full-board,1200,73,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel633,hotel,MOENA,3-stars-superior,HOTEL PATRIZIA,STRADA DE EVEN,1,38035,0462-573185,info@hotelpatrizia.tn.it,www.hotelpatrizia.tn.it,full-board,1184,79,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel634,hotel,MOENA,3-stars-superior,LA ROMANTICA,STRADA DI MOLIGN,31,38035,0462-573298,info@hotellaromantica.it,www.hotellaromantica.it,full-board,1184,75,,Elevator to all floors,"[46.3769434, 11.6592663]"
hotel635,hotel,MOENA,3-stars-superior,PARK HOTEL LEONARDO,STRADA DE CIROCH,15,38035,0462-573355,info@parkhotelleonardo.it,www.parkhotelleonardo.it,full-board,1184,60,,Elevator to all floors,"[46.3769434, 11.6592663]"
